STATION,DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT,month,day,drought_index,wind_danger
72591024216,2021-04-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",64.5,24,26.6,24,1007.1,24,994.6,24,9.7,24,8.2,24,20.0,27.0,84.0, ,46.9, ,0.0,G,,0,4,13,84.0,758.0
72591024216,2021-04-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",64.0,24,25.8,24,1011.0,24,998.5,24,10.0,24,11.0,24,20.0,26.0,78.1, ,46.9, ,0.0,G,,0,4,14,78.1,764.0
72591024216,2021-04-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",59.7,24,34.3,24,1014.6,24,2.0,24,10.0,24,4.3,23,8.9,,75.9, ,41.0, ,0.0,G,,0,4,15,75.9,226.06000000000006
72591024216,2021-04-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.4,24,35.7,24,1014.9,24,2.3,24,10.0,24,5.9,24,11.1,19.0,84.0, ,41.0, ,0.0,G,,0,4,16,84.0,307.46999999999997
72591024216,2021-04-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.6,24,29.4,24,1015.9,24,3.3,24,10.0,24,7.6,24,12.0,17.1,86.0, ,46.9, ,0.0,G,,0,4,17,86.0,482.4
72591024216,2021-04-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",68.5,24,29.6,24,1018.7,24,6.0,24,10.0,24,6.8,24,11.1,17.1,91.9, ,48.9, ,0.0,G,,0,4,18,91.9,431.78999999999996
72591024216,2021-04-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.3,24,34.6,24,1016.1,24,3.5,24,10.0,24,4.2,24,8.0,,91.9, ,48.9, ,0.0,G,,0,4,19,91.9,285.59999999999997
72591024216,2021-04-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.5,24,35.6,24,1011.2,24,998.6,24,10.0,24,7.2,24,22.9,33.0,88.0, ,51.1, ,0.0,G,,0,4,20,88.0,799.2099999999999
72591024216,2021-04-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",68.2,24,33.1,24,1009.1,24,996.6,24,10.0,24,13.5,24,22.9,32.1,84.9, ,52.0, ,0.0,G,,0,4,21,84.9,803.79
72591024216,2021-04-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",66.5,24,36.2,24,1009.4,24,996.9,24,10.0,24,6.1,24,14.0,17.1,84.9, ,46.0, ,0.0,G,,0,4,22,84.9,424.19999999999993
72591024216,2021-04-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.9,24,44.7,24,1012.1,24,999.5,24,10.0,24,6.3,24,11.1,,81.0, ,46.0, ,0.0,G,,0,4,23,81.0,213.11999999999995
72591024216,2021-04-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",63.3,24,43.6,24,1012.0,24,999.4,24,10.0,24,10.3,24,20.0,29.9,75.0, ,48.9, ,0.0,G,,0,4,24,75.0,393.9999999999999
72591024216,2021-04-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",57.4,24,39.5,24,1009.7,21,996.9,24,9.5,24,14.7,24,24.1,28.9,70.0, ,51.1, ,0.0,G,,10010,4,25,70.0,431.39
72591024216,2021-04-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",49.9,24,39.0,24,1012.0,22,998.9,21,10.0,24,4.1,24,11.1,,66.9, ,37.0, ,0.26,G,,0,4,26,40.900000000000006,120.98999999999998
72591024216,2021-04-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",58.8,24,35.4,24,1014.5,24,2.8,17,10.0,24,8.2,24,15.0,25.1,80.1, ,37.0, ,0.0,G,,0,4,27,80.1,351.0
72591024216,2021-04-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",67.8,24,33.4,24,1019.6,24,7.8,18,10.0,24,7.6,24,13.0,20.0,89.1, ,45.0, ,0.0,G,,0,4,28,89.1,447.2
72591024216,2021-04-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.1,24,39.4,24,1020.5,24,7.8,24,10.0,24,5.0,23,8.9,,89.1, ,48.9, ,0.0,G,,0,4,29,89.1,264.33
72591024216,2021-04-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",72.7,24,44.4,24,1019.0,24,6.4,24,10.0,24,4.8,24,11.1,,89.1, ,51.1, ,0.0,G,,0,4,30,89.1,314.13000000000005
72591024216,2021-05-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.3,24,43.6,24,1013.8,24,1.3,24,10.0,24,5.9,24,11.1,17.1,89.1, ,55.0, ,0.0,G,,0,5,1,89.1,307.46999999999997
72591024216,2021-05-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.8,24,38.7,24,1013.3,24,0.7,24,10.0,24,12.5,24,22.0,29.9,84.9, ,55.9, ,0.0,G,,0,5,2,84.9,728.1999999999998
72591024216,2021-05-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",73.2,24,32.5,24,1013.9,24,1.3,24,10.0,24,14.0,24,21.0,27.0,89.1, ,57.9, ,0.0,G,,0,5,3,89.1,854.7
72591024216,2021-05-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",76.8,24,38.6,24,1013.4,24,1.0,24,10.0,24,10.7,24,19.0,28.0,90.0, ,62.1, ,0.0,G,,0,5,4,90.0,725.8
72591024216,2021-05-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",75.4,24,37.6,24,1011.5,24,999.1,24,10.0,24,5.8,24,13.0,15.9,93.9, ,57.0, ,0.0,G,,0,5,5,93.9,491.40000000000003
72591024216,2021-05-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",75.0,24,42.6,24,1011.2,24,998.7,24,10.0,24,8.2,24,15.9,22.9,93.9, ,57.0, ,0.0,G,,0,5,6,93.9,515.16
72591024216,2021-05-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.0,24,33.0,24,1014.4,24,1.9,24,10.0,24,10.3,24,18.1,25.1,87.1, ,55.0, ,0.0,G,,0,5,7,87.1,687.8000000000001
72591024216,2021-05-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.1,24,23.5,24,1018.3,24,5.7,24,10.0,24,16.4,24,26.0,34.0,86.0, ,55.0, ,0.0,G,,0,5,8,86.0,1237.6
72591024216,2021-05-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",75.2,24,33.5,24,1015.1,24,2.6,24,10.0,24,15.3,24,24.1,33.0,87.1, ,59.0, ,0.0,G,,0,5,9,87.1,1004.9700000000001
72591024216,2021-05-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",76.5,24,30.3,24,1012.2,24,999.8,24,10.0,24,14.3,24,19.0,27.0,90.0, ,64.0, ,0.0,G,,0,5,10,90.0,877.8000000000001
72591024216,2021-05-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",77.6,24,29.8,24,1011.2,24,998.7,24,10.0,24,7.8,24,15.0,21.0,93.9, ,61.0, ,0.0,G,,0,5,11,93.9,717.0
72591024216,2021-05-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",76.1,24,34.6,24,1011.8,24,999.3,24,10.0,24,5.1,24,11.1,18.1,95.0, ,57.9, ,0.0,G,,0,5,12,95.0,460.6499999999999
72591024216,2021-05-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",77.7,24,41.9,24,1013.2,24,0.8,24,10.0,24,4.6,24,13.0,14.0,96.1, ,57.9, ,0.0,G,,0,5,13,96.1,465.40000000000003
72591024216,2021-05-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",75.9,24,44.9,24,1010.9,24,998.5,24,10.0,24,4.1,24,13.0,15.9,96.1, ,54.0, ,0.0,G,,0,5,14,96.1,403.0000000000001
72591024216,2021-05-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.1,24,47.5,24,1008.7,24,996.2,24,10.0,24,6.8,24,13.0,,89.1, ,54.0, ,0.0,G,,0,5,15,89.1,306.79999999999995
72591024216,2021-05-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.0,24,52.4,24,1009.4,24,996.9,24,9.9,24,6.8,24,14.0,17.1,84.9, ,55.9, ,0.03,G,,10000,5,16,81.9,246.40000000000003
72591024216,2021-05-17,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.4,24,50.3,24,1012.7,24,0.1,24,10.0,24,8.1,24,17.1,19.0,84.9, ,55.0, ,0.0,G,,0,5,17,84.9,343.71000000000015
72591024216,2021-05-18,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",71.2,24,48.5,24,1014.9,24,2.3,24,10.0,24,4.8,24,13.0,15.9,86.0, ,55.0, ,0.0,G,,0,5,18,86.0,295.1
72591024216,2021-05-19,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",70.1,24,36.2,24,1011.5,24,999.0,24,10.0,24,7.2,24,14.0,18.1,86.0, ,55.0, ,0.0,G,,0,5,19,86.0,474.5999999999999
72591024216,2021-05-20,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.3,24,22.6,24,1013.6,24,1.0,24,10.0,24,15.0,24,22.0,35.0,80.1, ,51.1, ,0.0,G,,0,5,20,80.1,851.3999999999999
72591024216,2021-05-21,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.5,24,26.9,24,1015.3,24,2.6,24,10.0,24,11.1,24,22.0,26.0,77.0, ,46.9, ,0.0,G,,0,5,21,77.0,761.2
72591024216,2021-05-22,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",65.9,24,33.6,24,1015.1,24,2.5,24,10.0,24,9.3,24,14.0,22.0,81.0, ,46.9, ,0.0,G,,0,5,22,81.0,452.20000000000005
72591024216,2021-05-23,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.4,24,37.4,24,1016.4,24,3.8,24,10.0,24,4.9,24,8.9,15.0,81.0, ,54.0, ,0.0,G,,0,5,23,81.0,284.80000000000007
72591024216,2021-05-24,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.7,24,39.6,24,1017.7,24,5.1,24,10.0,24,5.5,24,14.0,,87.1, ,54.0, ,0.0,G,,0,5,24,87.1,421.40000000000003
72591024216,2021-05-25,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",74.2,24,39.8,24,1015.0,24,2.5,24,10.0,24,8.8,24,14.0,22.9,87.1, ,54.0, ,0.0,G,,0,5,25,87.1,481.6000000000001
72591024216,2021-05-26,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",73.6,24,35.1,24,1014.9,24,2.4,24,10.0,24,5.9,24,12.0,,91.0, ,59.0, ,0.0,G,,0,5,26,91.0,461.9999999999999
72591024216,2021-05-27,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",76.0,24,36.2,24,1015.1,24,2.6,24,10.0,24,5.0,24,9.9,,91.0, ,59.0, ,0.0,G,,0,5,27,91.0,394.02
72591024216,2021-05-28,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",77.9,24,43.2,24,1014.4,24,1.9,24,10.0,24,5.1,24,8.9,,93.9, ,59.0, ,0.0,G,,0,5,28,93.9,308.83000000000004
72591024216,2021-05-29,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",80.3,24,43.0,24,1010.0,24,997.6,24,10.0,24,3.5,24,8.0,,99.0, ,59.0, ,0.0,G,,0,5,29,99.0,298.4
72591024216,2021-05-30,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",82.9,24,47.5,24,1009.5,24,997.1,24,10.0,24,5.6,24,12.0,15.9,106.0, ,63.0, ,0.0,G,,0,5,30,106.0,424.80000000000007
72591024216,2021-05-31,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",91.5,24,37.4,24,1009.4,24,997.1,24,10.0,24,6.9,24,14.0,19.0,108.0, ,64.0, ,0.0,G,,0,5,31,108.0,757.4
72591024216,2021-06-01,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",89.5,24,43.7,24,1009.7,24,997.4,24,10.0,24,3.8,24,12.0,15.0,108.0, ,69.1, ,0.0,G,,0,6,1,108.0,549.5999999999999
72591024216,2021-06-02,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",87.7,24,52.6,24,1008.8,24,996.5,24,10.0,24,5.6,24,12.0,,104.0, ,69.1, ,0.0,G,,0,6,2,104.0,421.20000000000005
72591024216,2021-06-03,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",85.0,24,51.6,24,1007.5,24,995.2,24,10.0,24,4.1,24,13.0,,105.1, ,64.9, ,0.0,G,,0,6,3,105.1,434.2
72591024216,2021-06-04,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",88.2,24,46.8,24,1008.3,24,996.0,24,10.0,24,6.4,24,14.0,,105.1, ,64.9, ,0.0,G,,0,6,4,105.1,579.6000000000001
72591024216,2021-06-05,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",85.3,24,50.4,24,1009.4,24,997.1,24,10.0,24,5.3,24,11.1,,100.9, ,66.9, ,0.0,G,,0,6,5,100.9,387.39
72591024216,2021-06-06,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",83.5,24,31.8,24,1007.0,24,994.7,24,10.0,24,8.6,24,17.1,22.9,99.0, ,66.9, ,0.0,G,,0,6,6,99.0,884.0700000000002
72591024216,2021-06-07,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",74.6,24,29.6,24,1006.8,24,994.4,24,10.0,24,8.6,24,18.1,26.0,95.0, ,59.0, ,0.0,G,,0,6,7,95.0,814.4999999999999
72591024216,2021-06-08,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",67.3,24,40.1,24,1010.7,24,998.2,24,10.0,24,9.9,24,18.1,22.9,84.0, ,55.0, ,0.0,G,,0,6,8,84.0,492.31999999999994
72591024216,2021-06-09,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",66.1,24,37.5,24,1016.1,24,3.6,24,10.0,24,7.4,24,15.0,19.0,77.0, ,53.1, ,0.0,G,,0,6,9,77.0,428.9999999999999
72591024216,2021-06-10,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",61.8,24,41.8,24,1021.1,24,8.4,24,10.0,24,5.4,24,19.0,24.1,77.0, ,52.0, ,0.09,G,,10000,6,10,68.0,380.0
72591024216,2021-06-11,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",69.3,24,33.3,24,1016.8,24,4.2,24,10.0,24,9.3,24,15.9,22.0,81.0, ,52.0, ,0.0,G,,0,6,11,81.0,572.4
72591024216,2021-06-12,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",72.2,24,46.4,24,1014.4,24,1.8,24,10.0,24,6.1,24,11.1,15.9,90.0, ,59.0, ,0.03,G,,10000,6,12,87.0,286.38000000000005
72591024216,2021-06-13,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",80.5,24,55.3,24,1009.6,24,997.2,24,10.0,24,9.1,24,21.0,29.9,93.9, ,59.0, ,0.0,G,,0,6,13,93.9,529.2
72591024216,2021-06-14,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",78.0,24,53.1,24,1012.1,24,999.6,24,10.0,24,12.7,24,21.0,28.9,93.9, ,66.0, ,0.0,G,,0,6,14,93.9,522.9
72591024216,2021-06-15,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",75.0,24,41.4,24,1016.1,24,3.6,24,10.0,24,6.0,24,19.0,27.0,90.0, ,59.0, ,0.0,G,,0,6,15,90.0,638.4
72591024216,2021-06-16,40.15186,-122.25478,108.0,"RED BLUFF MUNICIPAL AIRPORT, CA US",81.8,24,32.9,24,1015.3,24,2.9,24,10.0,24,7.6,24,15.0,20.0,102.0, ,59.0, ,0.0,G,,0,6,16,102.0,733.5
